age,job,marital,education,balance,housing,loan,day,month,duration,campaign,poutcome,deposit,pdays_contacted,housing_loan_interaction
47,management,married,tertiary,3505,0,0,17,11,7.23,2 fois,missing,1,0,0
36,management,single,tertiary,5958,1,0,22,9,2.58,1 fois,success,1,1,0
27,technician,single,tertiary,667,0,0,29,1,14.43,2 fois,missing,1,0,0
52,services,divorced,secondary,36,1,1,11,5,15.5,1 fois,missing,1,0,1
44,housemaid,single,primary,1059,0,0,18,6,34.88,1 fois,missing,1,0,0
26,technician,married,secondary,915,0,0,2,6,6.4,1 fois,missing,1,0,0
32,technician,married,secondary,1547,0,0,26,10,4.82,1 fois,missing,1,1,0
34,management,married,tertiary,3050,1,0,13,5,7.82,1 fois,missing,1,0,0
35,technician,married,tertiary,7050,0,0,11,8,3.7,3-6 fois,success,1,1,0
32,management,single,tertiary,2,1,0,11,9,1.67,2 fois,missing,1,0,0
43,self-employed,married,secondary,14144,1,0,21,11,8.4,1 fois,missing,1,0,0
50,unemployed,married,primary,705,0,0,5,6,8.4,1 fois,missing,1,0,0
40,blue-collar,married,primary,1758,1,0,16,5,20.5,3-6 fois,missing,1,0,0
29,self-employed,single,tertiary,476,1,0,18,5,7.12,1 fois,missing,1,0,0
32,technician,married,secondary,348,1,0,17,7,15.43,1 fois,missing,1,0,0
50,management,married,tertiary,5969,0,0,25,1,7.58,1 fois,failure,1,1,0
65,unemployed,married,secondary,3195,0,0,2,3,15.07,1 fois,missing,1,0,0
59,self-employed,married,tertiary,2013,0,0,17,11,6.82,2 fois,missing,1,0,0
44,entrepreneur,married,tertiary,121,0,0,10,8,6.87,1 fois,missing,1,0,0
33,admin.,married,secondary,82,1,0,25,7,12.25,1 fois,missing,1,0,0
33,management,single,tertiary,935,0,0,9,2,6.42,2 fois,success,1,1,0
57,unemployed,married,secondary,3754,0,0,5,2,17.72,2 fois,missing,1,0,0
38,management,single,tertiary,104,1,0,6,5,10.1,3-6 fois,missing,1,0,0
49,management,married,tertiary,4751,0,0,12,8,14.73,3-6 fois,missing,1,0,0
45,blue-collar,married,,1529,1,0,13,11,3.02,1 fois,success,1,1,0
25,technician,single,secondary,102,0,1,8,7,9.57,2 fois,missing,1,0,0
22,housemaid,single,secondary,1796,0,0,28,6,6.15,3-6 fois,missing,1,0,0
32,management,single,tertiary,935,0,0,10,8,2.68,2 fois,failure,1,1,0
36,services,single,secondary,365,0,0,4,5,10.72,1 fois,missing,1,0,0
32,management,divorced,tertiary,222,0,1,15,7,13.67,3-6 fois,missing,1,0,0
45,blue-collar,single,secondary,0,0,0,5,8,6.23,2 fois,success,1,1,0
35,housemaid,single,secondary,1015,1,0,5,6,6.77,2 fois,missing,1,0,0
23,student,single,secondary,107,0,0,14,10,1.4,1 fois,success,1,1,0
50,blue-collar,married,primary,82,0,0,5,4,7.6,1 fois,missing,1,0,0
31,management,married,tertiary,877,0,0,9,6,3.2,1 fois,missing,1,1,0
61,retired,married,tertiary,2557,1,0,10,11,1.48,1 fois,success,1,1,0
42,blue-collar,married,primary,1673,1,0,17,4,10.6,3-6 fois,missing,1,0,0
39,blue-collar,married,secondary,2467,0,0,19,7,3.45,2 fois,missing,1,1,0
37,technician,single,secondary,980,0,0,8,8,21.77,3-6 fois,missing,1,0,0
30,blue-collar,single,secondary,183,1,0,18,7,10.17,1 fois,missing,1,0,0
55,unemployed,divorced,secondary,387,1,0,6,5,15.3,1 fois,missing,1,0,0
30,services,divorced,primary,459,1,0,18,7,8.23,1 fois,missing,1,0,0
57,management,married,tertiary,1227,0,0,5,6,3.87,1 fois,missing,1,0,0
31,unemployed,single,tertiary,302,0,0,3,2,5.82,1 fois,success,1,1,0
37,entrepreneur,divorced,secondary,175,1,1,13,5,12.55,3-6 fois,missing,1,0,1
34,blue-collar,married,secondary,182,0,0,6,8,15.63,2 fois,missing,1,0,0
31,technician,married,secondary,-367,1,0,18,7,7.9,2 fois,missing,1,0,0
52,technician,married,tertiary,876,0,0,4,5,10.02,3-6 fois,missing,1,0,0
48,unemployed,divorced,secondary,201,0,0,10,11,9.9,1 fois,success,1,1,0
73,retired,married,primary,796,0,0,23,10,7.12,1 fois,failure,1,1,0
54,retired,divorced,tertiary,0,0,0,13,5,10.3,1 fois,missing,1,0,0
38,admin.,married,secondary,1559,0,0,3,3,2.27,2 fois,failure,1,1,0
39,blue-collar,married,primary,70,0,0,8,5,13.55,1 fois,missing,1,0,0
44,self-employed,single,tertiary,2734,1,0,12,5,14.95,3-6 fois,missing,1,0,0
29,admin.,single,secondary,3528,0,0,8,10,2.28,1 fois,missing,1,0,0
51,management,married,tertiary,469,0,0,15,4,3.33,1 fois,success,1,1,0
31,blue-collar,married,secondary,3311,1,0,20,5,11.98,1 fois,missing,1,0,0
33,services,single,secondary,152,1,0,25,5,3.37,2 fois,success,1,1,0
39,self-employed,married,tertiary,1047,0,0,6,6,9.23,1 fois,missing,1,0,0
30,technician,married,secondary,484,1,0,6,5,11.72,1 fois,missing,1,0,0
39,technician,married,secondary,1587,1,0,8,9,1.8,2 fois,success,1,1,0
25,management,married,tertiary,4461,0,0,11,3,13.27,3-6 fois,missing,1,0,0
57,admin.,single,secondary,3551,1,0,12,5,7.63,1 fois,missing,1,0,0
35,management,married,tertiary,495,0,0,30,4,4.43,1 fois,failure,1,1,0
27,blue-collar,single,secondary,3792,0,0,22,4,4.65,2 fois,missing,1,0,0
27,technician,single,secondary,489,1,0,30,7,5.93,3-6 fois,missing,1,0,0
28,self-employed,single,tertiary,159,0,0,16,11,7.48,2 fois,success,1,1,0
41,admin.,single,secondary,985,1,0,30,6,4.57,2 fois,success,1,1,0
46,blue-collar,married,primary,369,1,0,13,5,15.27,2 fois,missing,1,0,0
38,management,divorced,secondary,257,1,0,30,4,7.25,1 fois,missing,1,0,0
35,technician,married,secondary,2779,0,0,22,10,1.97,2 fois,missing,1,0,0
24,services,single,secondary,638,1,1,7,5,13.2,3-6 fois,missing,1,0,1
24,blue-collar,single,secondary,833,1,0,15,5,15.93,1 fois,missing,1,0,0
28,management,single,tertiary,9314,0,0,2,7,4.6,2 fois,missing,1,0,0
28,admin.,single,secondary,4745,0,0,12,5,6.0,1 fois,success,1,1,0
53,management,married,secondary,2693,0,0,5,3,1.5,1 fois,failure,1,1,0
45,management,married,tertiary,160,0,0,10,11,3.03,2 fois,success,1,1,0
33,services,married,secondary,1697,0,0,3,11,2.98,1 fois,missing,1,0,0
51,management,married,tertiary,0,0,0,7,6,5.03,1 fois,missing,1,0,0
32,technician,single,tertiary,-770,1,0,18,5,10.3,1 fois,missing,1,0,0
65,retired,married,secondary,20806,0,0,8,4,8.72,2 fois,missing,1,0,0
32,blue-collar,married,primary,3136,1,0,19,11,13.67,1 fois,missing,1,0,0
67,retired,married,primary,1430,0,0,11,1,8.32,2 fois,failure,1,1,0
53,technician,married,secondary,6831,0,0,13,5,18.83,2 fois,missing,1,0,0
41,blue-collar,divorced,primary,664,0,1,15,7,15.92,3-6 fois,missing,1,0,0
30,blue-collar,single,secondary,49,0,0,30,1,13.47,2 fois,missing,1,0,0
37,blue-collar,married,secondary,604,1,0,7,10,6.18,1 fois,failure,1,1,0
27,technician,single,tertiary,931,1,0,4,2,17.97,1 fois,missing,1,0,0
77,retired,married,tertiary,699,0,0,13,8,7.08,2 fois,missing,1,0,0
32,admin.,single,secondary,212,0,0,7,7,13.83,3-6 fois,missing,1,0,0
25,management,single,tertiary,362,0,0,3,6,10.28,2 fois,missing,1,0,0
32,management,single,tertiary,2667,1,0,12,8,16.18,2 fois,missing,1,0,0
43,technician,married,secondary,-754,1,1,9,7,12.12,3-6 fois,missing,1,0,1
30,services,married,secondary,517,0,0,11,12,2.35,2 fois,missing,1,0,0
59,management,divorced,tertiary,258,1,0,29,10,4.43,1 fois,missing,1,0,0
61,retired,married,tertiary,3140,1,1,6,8,16.25,3-6 fois,missing,1,1,1
32,self-employed,single,tertiary,658,1,0,27,3,4.72,1 fois,missing,1,0,0
37,management,married,tertiary,255,0,0,24,2,9.37,2 fois,success,1,1,0
51,self-employed,married,tertiary,5350,1,1,31,7,10.2,3-6 fois,missing,1,0,1
55,management,divorced,tertiary,9756,1,0,5,6,1.72,2 fois,missing,1,1,0
38,management,single,tertiary,3646,1,0,12,5,28.5,2 fois,missing,1,1,0
47,admin.,married,secondary,368,0,0,21,5,6.72,1 fois,success,1,1,0
59,services,divorced,secondary,1,1,0,28,1,10.03,1 fois,missing,1,1,0
51,retired,married,secondary,1435,0,0,11,6,9.78,1 fois,missing,1,0,0
25,admin.,single,secondary,122,1,0,7,5,8.02,2 fois,missing,1,0,0
67,retired,divorced,primary,2027,0,0,15,3,2.68,2 fois,missing,1,0,0
58,entrepreneur,married,secondary,496,0,0,22,4,2.2,1 fois,missing,1,0,0
52,management,single,tertiary,83,0,0,26,8,20.38,3-6 fois,missing,1,0,0
54,technician,single,tertiary,467,1,0,18,7,11.23,3-6 fois,missing,1,0,0
27,technician,single,secondary,0,0,1,8,7,12.2,1 fois,missing,1,0,0
41,services,married,secondary,471,1,0,13,5,15.9,2 fois,success,1,1,0
72,retired,married,secondary,5715,0,0,17,5,18.57,1 fois,success,1,1,0
24,blue-collar,married,secondary,-389,1,1,4,6,20.7,1 fois,missing,1,0,1
36,admin.,single,tertiary,364,0,1,31,8,3.08,1 fois,failure,1,1,0
39,services,married,secondary,25,1,1,12,5,10.97,1 fois,failure,1,1,1
55,technician,divorced,secondary,3450,0,0,10,2,2.82,1 fois,failure,1,1,0
35,admin.,married,secondary,2374,1,0,11,8,12.75,2 fois,success,1,1,0
32,technician,single,tertiary,5514,0,0,22,4,5.32,1 fois,success,1,1,0
29,blue-collar,single,tertiary,455,0,0,27,5,3.57,2 fois,success,1,1,0
59,services,single,secondary,739,0,0,14,1,6.8,1 fois,missing,1,0,0
33,management,married,secondary,336,0,0,15,4,2.98,3-6 fois,missing,1,0,0
30,services,divorced,secondary,436,1,0,17,6,28.67,1 fois,missing,1,0,0
30,management,single,tertiary,536,0,0,2,7,5.15,1 fois,missing,1,0,0
37,management,married,tertiary,0,0,0,16,7,4.47,2 fois,success,1,1,0
39,management,single,tertiary,0,1,0,18,2,3.73,3-6 fois,missing,1,0,0
40,blue-collar,married,,1181,1,0,4,2,11.97,2 fois,success,1,1,0
29,management,single,tertiary,265,0,0,22,5,8.18,1 fois,missing,1,0,0
24,unemployed,single,secondary,2573,0,0,24,5,6.25,2 fois,missing,1,0,0
31,blue-collar,married,primary,-537,1,1,21,7,17.32,> 6 fois,missing,1,0,1
62,management,married,secondary,1128,0,0,2,9,3.93,1 fois,missing,1,1,0
33,admin.,married,,2780,0,0,19,11,8.08,1 fois,missing,1,0,0
67,management,married,tertiary,405,0,0,10,11,5.73,2 fois,success,1,1,0
44,self-employed,married,secondary,706,0,0,5,11,3.4,1 fois,missing,1,0,0
79,retired,married,secondary,2661,0,0,10,11,4.23,3-6 fois,missing,1,0,0
30,technician,single,secondary,2734,0,0,21,11,7.65,3-6 fois,missing,1,0,0
38,housemaid,married,primary,196,0,0,30,4,9.57,1 fois,missing,1,0,0
31,management,single,tertiary,533,0,0,12,5,6.2,1 fois,success,1,1,0
38,technician,married,secondary,6728,0,0,21,8,4.2,3-6 fois,missing,1,0,0
36,services,single,secondary,1227,1,1,4,5,12.92,3-6 fois,failure,1,1,1
30,blue-collar,married,secondary,5,0,0,17,4,14.0,3-6 fois,missing,1,0,0
34,technician,married,tertiary,197,0,0,20,8,1.3,3-6 fois,missing,1,0,0
27,management,single,primary,13,0,0,30,1,7.92,3-6 fois,missing,1,0,0
32,admin.,married,tertiary,284,1,0,29,4,11.95,3-6 fois,missing,1,0,0
37,management,single,tertiary,33,1,0,12,3,3.1,1 fois,missing,1,0,0
56,management,married,tertiary,2333,0,0,4,5,4.07,1 fois,missing,1,0,0
28,blue-collar,single,secondary,1705,0,0,17,12,6.87,2 fois,missing,1,0,0
49,blue-collar,married,secondary,2039,1,0,6,5,7.52,1 fois,failure,1,1,0
23,student,single,secondary,381,0,0,23,2,11.6,1 fois,missing,1,1,0
56,retired,married,secondary,3738,1,0,17,4,2.6,1 fois,missing,1,1,0
54,blue-collar,divorced,primary,4401,0,0,13,5,6.9,1 fois,success,1,1,0
59,management,married,tertiary,553,1,0,7,7,21.2,3-6 fois,missing,1,0,0
53,technician,married,secondary,-725,1,0,27,5,20.08,1 fois,missing,1,0,0
51,retired,married,primary,67,0,0,18,6,13.92,1 fois,missing,1,0,0
31,unemployed,married,tertiary,330,0,0,13,7,5.15,1 fois,success,1,1,0
62,management,divorced,tertiary,5943,0,0,17,2,3.27,3-6 fois,missing,1,0,0
38,technician,single,tertiary,25,1,0,1,6,3.87,2 fois,missing,1,0,0
25,management,single,tertiary,316,0,0,27,3,5.78,2 fois,missing,1,0,0
43,technician,divorced,,4389,0,0,8,4,10.3,1 fois,missing,1,0,0
45,admin.,divorced,secondary,0,0,0,29,10,4.4,1 fois,missing,1,0,0
78,retired,divorced,primary,1389,0,0,8,4,5.58,1 fois,missing,1,0,0
30,management,single,tertiary,398,0,0,27,10,1.7,1 fois,success,1,1,0
69,retired,divorced,tertiary,247,0,0,22,4,2.3,2 fois,missing,1,0,0
48,entrepreneur,married,secondary,0,0,1,28,7,7.18,2 fois,missing,1,0,0
31,admin.,single,secondary,131,1,0,15,6,2.52,1 fois,missing,1,0,0
57,retired,single,primary,604,0,0,19,11,3.12,1 fois,missing,0,0,0
45,admin.,divorced,secondary,0,1,0,17,11,1.7,1 fois,missing,0,0,0
48,blue-collar,married,secondary,238,1,1,2,6,1.97,2 fois,success,0,1,1
34,admin.,single,secondary,673,1,0,29,1,1.48,1 fois,failure,0,1,0
37,entrepreneur,married,tertiary,7944,0,0,21,11,1.7,1 fois,missing,0,0,0
32,management,married,tertiary,3696,0,0,21,5,5.25,3-6 fois,missing,0,0,0
35,self-employed,married,secondary,347,0,0,20,6,3.85,1 fois,missing,0,0,0
31,blue-collar,married,primary,-199,1,1,12,5,2.48,3-6 fois,failure,0,1,1
54,technician,married,tertiary,337,1,0,28,5,5.03,2 fois,missing,0,0,0
52,unemployed,married,secondary,5091,0,0,26,5,5.15,1 fois,missing,0,0,0
29,self-employed,single,secondary,970,1,0,13,5,4.0,1 fois,missing,0,0,0
34,services,single,secondary,258,1,0,4,6,2.18,2 fois,missing,0,0,0
37,blue-collar,divorced,secondary,614,1,0,20,5,3.08,1 fois,missing,0,0,0
66,housemaid,married,secondary,1929,0,0,2,2,2.82,1 fois,missing,0,0,0
33,technician,married,secondary,2362,1,0,26,8,4.52,3-6 fois,missing,0,0,0
60,retired,married,secondary,8121,1,1,18,8,1.63,> 6 fois,missing,0,0,1
55,management,divorced,tertiary,608,1,0,7,5,2.68,2 fois,missing,0,0,0
34,blue-collar,single,secondary,3723,1,0,27,5,0.78,3-6 fois,missing,0,0,0
52,blue-collar,married,primary,117,0,1,24,7,2.73,2 fois,missing,0,0,0
29,services,married,secondary,363,1,0,15,5,2.73,1 fois,missing,0,0,0
43,services,divorced,secondary,130,1,0,8,5,3.22,1 fois,missing,0,0,0
57,services,divorced,primary,2225,1,0,18,5,0.13,3-6 fois,missing,0,0,0
32,blue-collar,married,primary,-105,1,1,31,7,7.57,> 6 fois,missing,0,0,1
67,,married,tertiary,7687,0,0,30,10,1.17,3-6 fois,missing,0,0,0
45,services,married,secondary,222,0,0,25,8,1.98,> 6 fois,missing,0,0,0
47,technician,single,secondary,736,0,0,29,7,3.53,2 fois,missing,0,0,0
31,self-employed,single,tertiary,84,0,0,6,8,2.62,3-6 fois,missing,0,0,0
52,blue-collar,divorced,primary,196,1,0,7,5,1.98,3-6 fois,missing,0,0,0
41,technician,married,secondary,2123,0,0,8,8,2.17,2 fois,missing,0,0,0
35,blue-collar,single,secondary,-482,1,0,27,5,7.87,1 fois,missing,0,0,0
48,management,divorced,tertiary,700,1,0,29,8,8.13,2 fois,missing,0,0,0
53,blue-collar,married,primary,1388,0,0,7,8,2.32,3-6 fois,missing,0,0,0
59,entrepreneur,married,primary,222,0,0,18,11,1.62,1 fois,missing,0,0,0
26,blue-collar,single,secondary,592,1,1,27,5,2.9,1 fois,missing,0,0,1
30,management,married,tertiary,0,0,0,14,8,1.58,2 fois,missing,0,0,0
56,self-employed,married,tertiary,411,0,0,19,6,2.42,3-6 fois,missing,0,0,0
41,blue-collar,divorced,secondary,-104,1,0,16,5,0.53,3-6 fois,missing,0,0,0
52,technician,married,secondary,475,1,0,28,7,2.02,3-6 fois,missing,0,0,0
35,admin.,single,secondary,181,1,0,18,5,3.62,3-6 fois,failure,0,1,0
41,management,married,tertiary,653,1,0,17,11,1.0,2 fois,missing,0,0,0
39,management,married,tertiary,0,1,0,2,6,0.77,2 fois,missing,0,0,0
51,management,married,tertiary,0,1,1,19,8,4.38,1 fois,missing,0,1,1
46,blue-collar,married,secondary,942,0,0,18,11,4.0,3-6 fois,failure,0,1,0
43,technician,divorced,primary,13,0,1,9,7,16.28,3-6 fois,missing,0,0,0
31,technician,single,secondary,200,0,0,6,8,5.25,2 fois,missing,0,0,0
56,unemployed,married,secondary,660,1,0,6,6,1.2,3-6 fois,missing,0,0,0
35,entrepreneur,married,secondary,1309,1,0,18,11,1.22,3-6 fois,missing,0,0,0
58,self-employed,married,tertiary,-364,1,0,5,5,5.92,1 fois,missing,0,0,0
33,technician,married,secondary,-616,1,1,27,5,5.33,1 fois,missing,0,0,1
36,blue-collar,single,secondary,2596,0,0,18,6,1.0,3-6 fois,missing,0,0,0
49,entrepreneur,single,secondary,5802,0,0,12,8,2.92,3-6 fois,success,0,1,0
47,technician,married,secondary,568,1,0,14,7,4.27,2 fois,missing,0,0,0
61,retired,married,primary,296,1,1,3,6,5.38,2 fois,missing,0,0,1
45,services,married,secondary,561,1,0,29,5,5.67,> 6 fois,missing,0,0,0
53,management,divorced,tertiary,2894,1,0,5,5,2.72,1 fois,missing,0,0,0
31,management,married,tertiary,2344,1,0,14,8,3.68,3-6 fois,missing,0,0,0
35,admin.,married,secondary,1345,1,0,23,7,2.25,1 fois,missing,0,0,0
55,management,married,tertiary,171,1,0,8,8,1.22,3-6 fois,missing,0,0,0
50,technician,married,secondary,1838,1,1,13,8,3.68,> 6 fois,missing,0,0,1
53,,married,,549,0,0,28,1,1.23,2 fois,missing,0,0,0
45,admin.,married,secondary,1097,1,1,2,2,2.9,1 fois,failure,0,1,1
45,unemployed,married,tertiary,1148,0,0,19,11,13.03,2 fois,missing,0,0,0
32,technician,single,tertiary,3818,0,0,18,8,1.67,3-6 fois,missing,0,0,0
33,blue-collar,married,primary,934,1,0,4,6,4.07,2 fois,missing,0,0,0
51,blue-collar,married,primary,-637,1,1,19,11,3.88,2 fois,missing,0,0,1
27,housemaid,married,secondary,65,1,1,17,7,0.98,1 fois,missing,0,0,1
37,technician,married,secondary,24,1,0,13,8,2.27,1 fois,failure,0,1,0
45,blue-collar,married,primary,907,0,0,18,8,3.83,> 6 fois,missing,0,0,0
40,blue-collar,married,secondary,100,1,0,29,5,3.63,2 fois,missing,0,0,0
41,blue-collar,married,primary,686,1,0,21,11,14.8,3-6 fois,missing,0,0,0
35,management,single,tertiary,3,1,1,6,2,3.62,1 fois,missing,0,0,1
62,retired,married,tertiary,4692,1,0,15,10,1.22,1 fois,missing,0,0,0
42,technician,married,secondary,-197,1,0,6,8,1.1,> 6 fois,missing,0,0,0
38,management,divorced,tertiary,4335,1,0,20,11,10.67,1 fois,missing,0,0,0
36,technician,single,secondary,664,0,0,22,8,5.15,3-6 fois,missing,0,0,0
59,services,married,secondary,307,1,1,6,5,4.17,> 6 fois,missing,0,0,1
46,services,divorced,secondary,5,1,1,29,1,5.08,2 fois,missing,0,0,1
42,blue-collar,married,primary,-67,1,0,9,5,2.13,1 fois,missing,0,0,0
27,student,single,secondary,3754,0,0,15,3,1.77,3-6 fois,missing,0,1,0
44,technician,married,secondary,1139,1,0,30,1,1.07,1 fois,missing,0,0,0
32,services,married,secondary,250,1,0,29,5,3.37,1 fois,missing,0,0,0
32,self-employed,divorced,tertiary,3695,1,0,15,5,0.57,1 fois,missing,0,1,0
43,blue-collar,married,secondary,1025,1,0,2,6,1.77,1 fois,missing,0,0,0
38,management,married,tertiary,328,0,0,8,8,3.83,2 fois,missing,0,0,0
40,services,married,secondary,0,1,0,2,6,4.95,1 fois,failure,0,1,0
44,management,married,tertiary,6203,1,1,13,5,2.15,1 fois,missing,0,0,1
49,management,divorced,tertiary,1904,0,1,17,11,2.18,2 fois,missing,0,0,0
37,management,married,tertiary,347,1,0,22,7,4.7,1 fois,missing,0,0,0
40,unemployed,married,secondary,1289,0,0,26,5,4.33,2 fois,missing,0,0,0
54,management,divorced,tertiary,129,1,0,30,5,2.2,1 fois,missing,0,0,0
38,blue-collar,married,primary,178,1,0,20,5,4.08,1 fois,missing,0,0,0
45,management,married,tertiary,81,0,1,30,7,1.02,3-6 fois,missing,0,0,0
49,self-employed,married,tertiary,599,0,0,12,8,2.9,1 fois,missing,0,0,0
46,technician,married,secondary,190,1,0,12,8,6.17,2 fois,missing,0,0,0
39,blue-collar,married,secondary,0,1,0,6,5,4.37,1 fois,missing,0,0,0
56,management,married,tertiary,563,1,0,6,5,1.67,2 fois,failure,0,1,0
37,blue-collar,married,secondary,105,1,0,8,5,1.15,2 fois,missing,0,0,0
39,management,married,tertiary,3518,1,0,8,5,7.33,1 fois,missing,0,0,0
53,self-employed,married,secondary,248,0,1,17,11,1.65,1 fois,failure,0,1,0
38,blue-collar,married,secondary,961,1,0,16,5,5.77,1 fois,missing,0,0,0
25,technician,single,tertiary,640,1,0,13,5,8.2,2 fois,missing,0,0,0
35,technician,married,secondary,1144,0,0,20,8,3.28,> 6 fois,missing,0,0,0
47,unemployed,married,primary,0,0,0,18,6,5.13,1 fois,missing,0,0,0
40,management,married,tertiary,4381,0,0,29,7,2.1,2 fois,missing,0,0,0
31,self-employed,married,tertiary,1134,0,0,6,2,2.9,2 fois,missing,0,0,0
50,technician,married,primary,570,0,0,20,6,0.35,3-6 fois,missing,0,0,0
40,blue-collar,married,secondary,0,1,0,16,5,2.78,2 fois,missing,0,0,0
55,retired,married,tertiary,357,1,0,11,8,8.77,1 fois,failure,0,1,0
31,services,married,secondary,593,1,0,19,11,6.52,2 fois,missing,0,0,0
59,blue-collar,married,primary,229,1,1,7,5,0.32,1 fois,missing,0,0,1
52,management,married,primary,0,0,0,5,6,1.42,3-6 fois,missing,0,0,0
55,,married,secondary,1157,0,0,12,7,4.82,1 fois,failure,0,1,0
49,management,married,tertiary,234,0,0,22,8,0.92,3-6 fois,missing,0,0,0
31,self-employed,married,tertiary,322,1,0,8,5,2.65,1 fois,missing,0,0,0
55,entrepreneur,married,secondary,113,1,0,12,6,3.1,1 fois,missing,0,0,0
38,entrepreneur,married,secondary,2139,1,0,9,5,9.6,1 fois,missing,0,0,0
52,unemployed,married,secondary,2251,1,0,3,6,0.97,> 6 fois,missing,0,0,0
57,management,divorced,,0,0,0,13,5,1.58,1 fois,missing,0,0,0
65,management,divorced,tertiary,2756,0,0,23,9,22.55,2 fois,missing,0,0,0
53,retired,married,tertiary,7132,0,0,13,8,1.47,2 fois,missing,0,0,0
34,technician,single,tertiary,2047,1,0,28,7,0.95,3-6 fois,missing,0,0,0
41,self-employed,single,tertiary,0,0,0,18,11,4.27,1 fois,missing,0,0,0
44,unemployed,married,tertiary,1151,1,0,5,6,2.12,2 fois,missing,0,0,0
49,technician,married,secondary,5244,0,0,25,8,1.0,3-6 fois,missing,0,0,0
39,technician,married,secondary,1,1,0,26,5,8.43,2 fois,missing,0,0,0
54,management,married,tertiary,203,0,0,21,11,1.17,1 fois,missing,0,0,0
22,student,single,secondary,2162,0,0,2,2,2.8,1 fois,missing,0,0,0
